year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2021,5,9,鳥取県,Tottori,401,64106.0,36.0,0.0,343.0,2.0,1.0
2021,5,9,富山県,Toyama,1414,53430.0,140.0,8.0,1237.0,31.0,0.7
2021,5,9,和歌山県,Wakayama,2362,35763.0,244.0,44.0,2043.0,34.0,0.8
2021,5,9,山形県,Yamagata,1604,49728.0,119.0,6.0,1444.0,36.0,0.83
2021,5,9,山口県,Yamaguchi,2065,82172.0,306.0,5.0,1709.0,48.0,1.01
2021,5,9,山梨県,Yamanashi,1321,36365.0,120.0,1.0,1129.0,19.0,0.95
2021,5,10,愛知県,Aichi,37182,596578.0,4192.0,47.0,31861.0,653.0,1.09
2021,5,10,秋田県,Akita,601,11745.0,132.0,0.0,460.0,9.0,1.05
2021,5,10,青森県,Aomori,1813,35847.0,304.0,5.0,1483.0,26.0,1.18
2021,5,10,千葉県,Chiba,34548,562276.0,1386.0,17.0,32546.0,642.0,0.93
2021,5,10,愛媛県,Ehime,2535,68915.0,271.0,8.0,2205.0,57.0,0.73
2021,5,10,福井県,Fukui,960,51959.0,101.0,1.0,826.0,33.0,0.96
2021,5,10,福岡県,Fukuoka,27223,641547.0,4319.0,48.0,22080.0,372.0,1.22
2021,5,10,福島県,Fukushima,3928,197723.0,612.0,21.0,3187.0,129.0,1.27
2021,5,10,岐阜県,Gifu,6641,199162.0,843.0,10.0,5797.0,138.0,1.38
2021,5,10,群馬県,Gunma,6768,146386.0,711.0,16.0,5950.0,107.0,2.14
2021,5,10,広島県,Hiroshima,7133,297855.0,668.0,11.0,5897.0,111.0,1.52
2021,5,10,北海道,Hokkaido,27090,563175.0,2933.0,24.0,22928.0,901.0,1.44
2021,5,10,兵庫県,Hyogo,35540,407485.0,753.0,91.0,30064.0,797.0,0.84
2021,5,10,茨城県,Ibaraki,8613,31023.0,449.0,15.0,8023.0,135.0,0.8
2021,5,10,石川県,Ishikawa,2916,74543.0,532.0,14.0,2294.0,88.0,1.39
2021,5,10,岩手県,Iwate,1104,61476.0,198.0,1.0,870.0,36.0,0.89
2021,5,10,香川県,Kagawa,1593,65670.0,365.0,4.0,1211.0,23.0,1.45
2021,5,10,鹿児島県,Kagoshima,2597,81722.0,417.0,2.0,2141.0,28.0,1.27
2021,5,10,神奈川県,Kanagawa,55975,855036.0,2105.0,48.0,53034.0,837.0,1.0
2021,5,10,高知県,Kochi,1126,8565.0,68.0,4.0,1035.0,20.0,0.67
2021,5,10,熊本県,Kumamoto,4804,68889.0,641.0,16.0,4006.0,83.0,1.35
2021,5,10,京都府,Kyoto,13822,226809.0,1614.0,30.0,11956.0,193.0,1.99
2021,5,10,三重県,Mie,4171,104528.0,576.0,16.0,3610.0,91.0,0.85
2021,5,10,宮城県,Miyagi,8360,124673.0,425.0,11.0,7846.0,74.0,0.94
2021,5,10,宮崎県,Miyazaki,2598,34301.0,405.0,4.0,2168.0,23.0,2.47
2021,5,10,長野県,Nagano,4130,155089.0,309.0,6.0,3805.0,72.0,0.96
2021,5,10,長崎県,Nagasaki,2529,97712.0,515.0,7.0,1972.0,45.0,1.54
2021,5,10,奈良県,Nara,6867,133423.0,927.0,25.0,5979.0,88.0,0.94
2021,5,10,新潟県,Niigata,2597,117734.0,352.0,1.0,2214.0,25.0,1.06
2021,5,10,大分県,Oita,2466,119805.0,679.0,3.0,1759.0,28.0,1.28
2021,5,10,岡山県,Okayama,5124,108427.0,863.0,20.0,3492.0,49.0,1.3
2021,5,10,沖縄県,Okinawa,13127,197765.0,1089.0,10.0,11909.0,139.0,0.92
2021,5,10,大阪府,Osaka,90213,1551645.0,21498.0,407.0,66111.0,1730.0,0.81
2021,5,10,佐賀県,Saga,1997,42005.0,339.0,3.0,1588.0,14.0,1.78
2021,5,10,埼玉県,Saitama,40039,790652.0,2499.0,46.0,36761.0,751.0,0.98
2021,5,10,滋賀県,Shiga,4214,110722.0,584.0,13.0,3551.0,67.0,1.1
2021,5,10,島根県,Shimane,386,21314.0,29.0,1.0,350.0,0.0,1.0
2021,5,10,静岡県,Shizuoka,6900,307663.0,413.0,6.0,6333.0,127.0,1.23
2021,5,10,栃木県,Tochigi,5631,222943.0,283.0,4.0,5272.0,73.0,1.12
2021,5,10,徳島県,Tokushima,1493,47560.0,237.0,11.0,1205.0,51.0,0.56
2021,5,10,東京都,Tokyo,147152,2114159.0,7162.0,78.0,138070.0,1920.0,0.92
2021,5,10,鳥取県,Tottori,403,64952.0,35.0,0.0,353.0,2.0,1.78
2021,5,10,富山県,Toyama,1426,54039.0,141.0,7.0,1248.0,31.0,0.7
2021,5,10,和歌山県,Wakayama,2373,35947.0,230.0,44.0,2068.0,34.0,0.79
2021,5,10,山形県,Yamagata,1613,50457.0,122.0,6.0,1450.0,36.0,0.93
2021,5,10,山口県,Yamaguchi,2123,82172.0,338.0,5.0,1734.0,49.0,1.17
2021,5,10,山梨県,Yamanashi,1341,36365.0,117.0,3.0,1179.0,19.0,0.81
2021,5,11,愛知県,Aichi,37760,598686.0,4334.0,50.0,32140.0,656.0,1.08
2021,5,11,秋田県,Akita,620,11844.0,141.0,0.0,470.0,9.0,1.08
2021,5,11,青森県,Aomori,1838,36421.0,297.0,5.0,1515.0,26.0,1.3
2021,5,11,千葉県,Chiba,34667,563836.0,1362.0,17.0,32681.0,648.0,0.93
2021,5,11,愛媛県,Ehime,2557,69556.0,269.0,7.0,2226.0,60.0,0.83
2021,5,11,福井県,Fukui,962,53134.0,85.0,1.0,844.0,33.0,0.89
2021,5,11,福岡県,Fukuoka,27627,648462.0,4517.0,51.0,22314.0,374.0,1.21
2021,5,11,福島県,Fukushima,3966,200141.0,604.0,23.0,3233.0,129.0,1.2
2021,5,11,岐阜県,Gifu,6767,202486.0,894.0,12.0,5871.0,140.0,1.51
2021,5,11,群馬県,Gunma,6842,147594.0,717.0,17.0,6016.0,109.0,2.66
2021,5,11,広島県,Hiroshima,7304,307758.0,681.0,13.0,5963.0,111.0,1.52
2021,5,11,北海道,Hokkaido,27511,567299.0,3261.0,26.0,23127.0,906.0,1.44
2021,5,11,兵庫県,Hyogo,35916,411205.0,765.0,101.0,30510.0,811.0,0.88
2021,5,11,茨城県,Ibaraki,8686,31047.0,466.0,16.0,8079.0,135.0,0.91
2021,5,11,石川県,Ishikawa,2957,75110.0,542.0,15.0,2325.0,88.0,1.37
2021,5,11,岩手県,Iwate,1122,62028.0,199.0,1.0,887.0,36.0,0.88
2021,5,11,香川県,Kagawa,1629,66175.0,376.0,4.0,1236.0,23.0,1.47
2021,5,11,鹿児島県,Kagoshima,2649,88808.0,422.0,1.0,2175.0,28.0,1.2
2021,5,11,神奈川県,Kanagawa,56252,860696.0,2097.0,51.0,53315.0,841.0,1.02
2021,5,11,高知県,Kochi,1129,8584.0,58.0,3.0,1048.0,20.0,0.57
2021,5,11,熊本県,Kumamoto,4921,69306.0,670.0,16.0,4044.0,83.0,1.46
2021,5,11,京都府,Kyoto,13937,228075.0,1618.0,30.0,12047.0,194.0,0.92
2021,5,11,三重県,Mie,4216,104528.0,572.0,14.0,3657.0,93.0,0.91
2021,5,11,宮城県,Miyagi,8393,126044.0,425.0,12.0,7846.0,74.0,0.92
2021,5,11,宮崎県,Miyazaki,2651,34771.0,439.0,4.0,2186.0,24.0,2.94
2021,5,11,長野県,Nagano,4155,156344.0,300.0,7.0,3841.0,72.0,0.99
2021,5,11,長崎県,Nagasaki,2563,98232.0,514.0,14.0,2006.0,46.0,1.37
2021,5,11,奈良県,Nara,6937,135346.0,920.0,26.0,6054.0,91.0,0.96
2021,5,11,新潟県,Niigata,2652,118647.0,358.0,2.0,2261.0,27.0,1.21
2021,5,11,大分県,Oita,2525,122075.0,688.0,3.0,1807.0,30.0,1.33
2021,5,11,岡山県,Okayama,5257,108427.0,863.0,20.0,3492.0,49.0,1.34
2021,5,11,沖縄県,Okinawa,13259,198729.0,1153.0,13.0,11977.0,139.0,1.15
2021,5,11,大阪府,Osaka,91184,1558584.0,21900.0,401.0,66587.0,1785.0,0.85
2021,5,11,佐賀県,Saga,2042,42582.0,339.0,3.0,1625.0,15.0,1.77
2021,5,11,埼玉県,Saitama,40317,796576.0,2699.0,49.0,36838.0,752.0,1.02
2021,5,11,滋賀県,Shiga,4269,111107.0,608.0,11.0,3582.0,67.0,1.09
2021,5,11,島根県,Shimane,392,21314.0,30.0,1.0,355.0,0.0,0.97
2021,5,11,静岡県,Shizuoka,6967,312707.0,456.0,7.0,6353.0,129.0,1.23
2021,5,11,栃木県,Tochigi,5653,223235.0,283.0,4.0,5293.0,74.0,1.22
2021,5,11,徳島県,Tokushima,1506,48215.0,227.0,8.0,1227.0,52.0,0.58
2021,5,11,東京都,Tokyo,148076,2126733.0,7153.0,81.0,139000.0,1923.0,0.98
2021,5,11,鳥取県,Tottori,405,65378.0,41.0,0.0,354.0,2.0,1.69
2021,5,11,富山県,Toyama,1434,54650.0,139.0,6.0,1257.0,32.0,0.72
2021,5,11,和歌山県,Wakayama,2392,36154.0,217.0,40.0,2100.0,34.0,0.79
2021,5,11,山形県,Yamagata,1627,50582.0,127.0,6.0,1459.0,36.0,0.9
2021,5,11,山口県,Yamaguchi,2172,82172.0,373.0,4.0,1748.0,49.0,1.48
2021,5,11,山梨県,Yamanashi,1354,36365.0,126.0,3.0,1190.0,19.0,1.03
2021,5,12,愛知県,Aichi,38439,600756.0,4585.0,54.0,32465.0,657.0,1.21
2021,5,12,秋田県,Akita,643,11879.0,156.0,0.0,478.0,9.0,1.01
2021,5,12,青森県,Aomori,1873,36929.0,302.0,5.0,1544.0,27.0,1.39
2021,5,12,千葉県,Chiba,34848,564741.0,1356.0,20.0,32868.0,648.0,0.99
2021,5,12,愛媛県,Ehime,2569,69986.0,248.0,8.0,2256.0,63.0,0.85
2021,5,12,福井県,Fukui,963,53881.0,77.0,1.0,852.0,34.0,0.8
2021,5,12,福岡県,Fukuoka,28262,655689.0,4534.0,61.0,22647.0,374.0,1.33
2021,5,12,福島県,Fukushima,4061,202600.0,630.0,22.0,3302.0,129.0,1.26
2021,5,12,岐阜県,Gifu,6901,205502.0,963.0,10.0,5935.0,142.0,1.6
2021,5,12,群馬県,Gunma,6946,149359.0,738.0,17.0,6098.0,110.0,3.74
2021,5,12,広島県,Hiroshima,7523,307758.0,762.0,13.0,5995.0,111.0,1.6
2021,5,12,北海道,Hokkaido,28040,573238.0,3478.0,26.0,23346.0,913.0,1.61
2021,5,12,兵庫県,Hyogo,36297,414476.0,791.0,95.0,30920.0,818.0,0.95
2021,5,12,茨城県,Ibaraki,8756,31120.0,490.0,15.0,8124.0,135.0,1.04
2021,5,12,石川県,Ishikawa,3028,76186.0,583.0,17.0,2355.0,88.0,1.55
2021,5,12,岩手県,Iwate,1138,62455.0,190.0,3.0,910.0,38.0,0.91
2021,5,12,香川県,Kagawa,1685,67225.0,410.0,4.0,1258.0,23.0,1.67
2021,5,12,鹿児島県,Kagoshima,2710,89488.0,436.0,4.0,2213.0,28.0,1.13
2021,5,12,神奈川県,Kanagawa,56571,865766.0,2140.0,51.0,53590.0,842.0,1.14
2021,5,12,高知県,Kochi,1135,8604.0,54.0,3.0,1058.0,20.0,0.55
2021,5,12,熊本県,Kumamoto,5032,69306.0,691.0,18.0,4140.0,83.0,1.75
2021,5,12,京都府,Kyoto,14085,229606.0,1535.0,30.0,12249.0,194.0,1.11
2021,5,12,三重県,Mie,4265,104528.0,528.0,12.0,3747.0,95.0,1.03
2021,5,12,宮城県,Miyagi,8446,126945.0,396.0,12.0,7947.0,74.0,1.17
2021,5,12,宮崎県,Miyazaki,2691,35075.0,457.0,5.0,2207.0,25.0,3.78
2021,5,12,長野県,Nagano,4193,157363.0,312.0,8.0,3863.0,72.0,1.19
2021,5,12,長崎県,Nagasaki,2603,99416.0,523.0,13.0,2037.0,46.0,1.31
2021,5,12,奈良県,Nara,7006,136175.0,875.0,25.0,6170.0,92.0,0.99
2021,5,12,新潟県,Niigata,2701,120637.0,381.0,3.0,2286.0,27.0,1.26
2021,5,12,大分県,Oita,2590,123713.0,682.0,3.0,1878.0,30.0,1.3
2021,5,12,岡山県,Okayama,5443,108427.0,863.0,20.0,3492.0,49.0,1.43
2021,5,12,沖縄県,Okinawa,13368,199885.0,1191.0,15.0,12047.0,140.0,1.22
2021,5,12,大阪府,Osaka,92035,1573328.0,21812.0,389.0,67496.0,1835.0,0.92
2021,5,12,佐賀県,Saga,2092,43346.0,364.0,3.0,1650.0,15.0,1.68
2021,5,12,埼玉県,Saitama,40576,802472.0,2739.0,51.0,37054.0,755.0,1.09
2021,5,12,滋賀県,Shiga,4322,111487.0,647.0,10.0,3594.0,68.0,1.14
2021,5,12,島根県,Shimane,401,21314.0,35.0,1.0,359.0,0.0,1.22
2021,5,12,静岡県,Shizuoka,7057,315045.0,533.0,6.0,6365.0,129.0,1.34
2021,5,12,栃木県,Tochigi,5685,224618.0,293.0,4.0,5315.0,74.0,1.24
2021,5,12,徳島県,Tokushima,1526,48606.0,210.0,7.0,1264.0,52.0,0.64
2021,5,12,東京都,Tokyo,149047,2138200.0,7210.0,86.0,139906.0,1931.0,1.07
2021,5,12,鳥取県,Tottori,406,65771.0,40.0,1.0,357.0,2.0,1.83
2021,5,12,富山県,Toyama,1451,55006.0,148.0,6.0,1265.0,32.0,0.86
2021,5,12,和歌山県,Wakayama,2417,36332.0,217.0,36.0,2125.0,34.0,0.81
2021,5,12,山形県,Yamagata,1643,50974.0,129.0,6.0,1472.0,37.0,0.73
2021,5,12,山口県,Yamaguchi,2233,82172.0,428.0,6.0,1754.0,49.0,1.79
2021,5,12,山梨県,Yamanashi,1371,36365.0,124.0,3.0,1206.0,19.0,1.38
2021,5,13,愛知県,Aichi,39063,603931.0,4988.0,57.0,32737.0,660.0,1.38
2021,5,13,秋田県,Akita,650,11973.0,158.0,0.0,483.0,9.0,1.14
2021,5,13,青森県,Aomori,1895,37534.0,305.0,4.0,1563.0,27.0,1.21
2021,5,13,千葉県,Chiba,35019,576723.0,1415.0,20.0,32978.0,650.0,1.06
2021,5,13,愛媛県,Ehime,2589,70321.0,227.0,8.0,2296.0,64.0,0.99
2021,5,13,福井県,Fukui,972,54020.0,83.0,0.0,855.0,34.0,1.04
2021,5,13,福岡県,Fukuoka,28764,662287.0,5022.0,67.0,22845.0,380.0,1.41
2021,5,13,福島県,Fukushima,4114,205383.0,642.0,24.0,3343.0,129.0,1.31
2021,5,13,岐阜県,Gifu,7028,207313.0,1004.0,11.0,6025.0,142.0,1.66
2021,5,13,群馬県,Gunma,7037,150259.0,753.0,16.0,6173.0,111.0,1.23
2021,5,13,広島県,Hiroshima,7734,321772.0,823.0,16.0,6076.0,111.0,1.74
2021,5,13,北海道,Hokkaido,28752,578371.0,3781.0,29.0,23506.0,919.0,1.7
2021,5,13,兵庫県,Hyogo,36656,417759.0,790.0,95.0,31287.0,840.0,1.03
2021,5,13,茨城県,Ibaraki,8824,31217.0,511.0,15.0,8170.0,136.0,1.21
2021,5,13,石川県,Ishikawa,3084,76895.0,605.0,16.0,2385.0,92.0,1.97
2021,5,13,岩手県,Iwate,1154,63890.0,186.0,3.0,929.0,39.0,0.88
2021,5,13,香川県,Kagawa,1712,67992.0,400.0,4.0,1294.0,23.0,1.75
2021,5,13,鹿児島県,Kagoshima,2762,90336.0,469.0,2.0,2241.0,28.0,1.1
2021,5,13,神奈川県,Kanagawa,56908,870307.0,2230.0,52.0,53832.0,847.0,1.2
2021,5,13,高知県,Kochi,1142,8627.0,53.0,3.0,1066.0,20.0,0.53
2021,5,13,熊本県,Kumamoto,5124,70545.0,771.0,18.0,4169.0,84.0,1.74
2021,5,13,京都府,Kyoto,14241,231375.0,1457.0,29.0,12490.0,195.0,0.91
2021,5,13,三重県,Mie,4310,104528.0,533.0,11.0,3788.0,95.0,1.11
2021,5,13,宮城県,Miyagi,8464,126945.0,399.0,13.0,7975.0,75.0,1.08
2021,5,13,宮崎県,Miyazaki,2728,35688.0,479.0,5.0,2221.0,25.0,1.29
2021,5,13,長野県,Nagano,4229,158481.0,326.0,9.0,3884.0,72.0,1.36
2021,5,13,長崎県,Nagasaki,2648,100626.0,546.0,13.0,2059.0,47.0,1.26
2021,5,13,奈良県,Nara,7075,137375.0,850.0,24.0,6265.0,93.0,1.02
2021,5,13,新潟県,Niigata,2750,122383.0,394.0,3.0,2322.0,27.0,1.41
2021,5,13,大分県,Oita,2666,125684.0,749.0,5.0,1886.0,31.0,1.34
2021,5,13,岡山県,Okayama,5614,108427.0,863.0,20.0,3492.0,49.0,1.46
2021,5,13,沖縄県,Okinawa,13494,200489.0,1260.0,14.0,12093.0,140.0,1.41
2021,5,13,大阪府,Osaka,92794,1590858.0,20870.0,381.0,69147.0,1868.0,0.96
2021,5,13,佐賀県,Saga,2128,43681.0,377.0,3.0,1685.0,15.0,1.54
2021,5,13,埼玉県,Saitama,40865,806877.0,2849.0,48.0,37230.0,758.0,1.19
2021,5,13,滋賀県,Shiga,4374,112841.0,559.0,8.0,3734.0,68.0,1.12
2021,5,13,島根県,Shimane,408,21314.0,40.0,1.0,361.0,0.0,1.55
2021,5,13,静岡県,Shizuoka,7179,317307.0,636.0,5.0,6365.0,129.0,1.68
2021,5,13,栃木県,Tochigi,5734,225762.0,304.0,4.0,5353.0,74.0,1.47
2021,5,13,徳島県,Tokushima,1542,49340.0,199.0,7.0,1289.0,54.0,0.78
2021,5,13,東京都,Tokyo,150058,2148578.0,7324.0,84.0,140796.0,1938.0,1.18
2021,5,13,鳥取県,Tottori,422,66331.0,38.0,1.0,360.0,2.0,1.9
2021,5,13,富山県,Toyama,1457,55310.0,142.0,5.0,1277.0,32.0,0.95
2021,5,13,和歌山県,Wakayama,2445,36563.0,225.0,44.0,2144.0,35.0,0.88
2021,5,13,山形県,Yamagata,1664,51384.0,146.0,5.0,1476.0,37.0,1.09
2021,5,13,山口県,Yamaguchi,2281,92132.0,448.0,6.0,1781.0,50.0,1.96
2021,5,13,山梨県,Yamanashi,1383,36365.0,133.0,1.0,1214.0,19.0,1.18
2021,5,14,愛知県,Aichi,39661,609769.0,5233.0,64.0,33114.0,662.0,1.54
2021,5,14,秋田県,Akita,669,12270.0,159.0,0.0,501.0,9.0,1.05
2021,5,14,青森県,Aomori,1926,37785.0,325.0,4.0,1574.0,27.0,1.24
2021,5,14,千葉県,Chiba,35188,578101.0,1439.0,20.0,33119.0,653.0,1.19
2021,5,14,愛媛県,Ehime,2603,73470.0,218.0,7.0,2319.0,64.0,0.96
2021,5,14,福井県,Fukui,978,54216.0,78.0,0.0,866.0,34.0,0.81
2021,5,14,福岡県,Fukuoka,29236,668620.0,5303.0,68.0,23061.0,384.0,1.36
2021,5,14,福島県,Fukushima,4153,207480.0,622.0,24.0,3401.0,130.0,1.18
2021,5,14,岐阜県,Gifu,7183,210027.0,1075.0,13.0,6110.0,142.0,1.46
2021,5,14,群馬県,Gunma,7087,150903.0,734.0,16.0,6241.0,111.0,1.14
2021,5,14,広島県,Hiroshima,7944,321772.0,864.0,15.0,6129.0,112.0,1.54
2021,5,14,北海道,Hokkaido,29345,584945.0,4327.0,31.0,23653.0,927.0,1.77
2021,5,14,兵庫県,Hyogo,36970,420696.0,809.0,97.0,31629.0,848.0,0.95
2021,5,14,茨城県,Ibaraki,8891,31283.0,529.0,16.0,8218.0,137.0,1.24
2021,5,14,石川県,Ishikawa,3129,77438.0,613.0,17.0,2421.0,93.0,1.39
2021,5,14,岩手県,Iwate,1178,64488.0,191.0,3.0,948.0,39.0,0.86
2021,5,14,香川県,Kagawa,1743,68950.0,405.0,3.0,1319.0,24.0,1.51
2021,5,14,鹿児島県,Kagoshima,2808,91183.0,479.0,3.0,2283.0,28.0,1.02
2021,5,14,神奈川県,Kanagawa,57247,875115.0,2340.0,54.0,54060.0,849.0,1.26
2021,5,14,高知県,Kochi,1147,8642.0,46.0,3.0,1078.0,20.0,0.54
2021,5,14,熊本県,Kumamoto,5248,70545.0,853.0,22.0,4179.0,84.0,1.82
2021,5,14,京都府,Kyoto,14406,232724.0,1468.0,29.0,12636.0,196.0,1.03
2021,5,14,三重県,Mie,4361,109813.0,557.0,11.0,3814.0,96.0,1.1
2021,5,14,宮城県,Miyagi,8497,128727.0,409.0,13.0,7994.0,75.0,1.04
2021,5,14,宮崎県,Miyazaki,2758,36174.0,461.0,5.0,2269.0,25.0,1.14
2021,5,14,長野県,Nagano,4272,158481.0,327.0,9.0,3884.0,72.0,1.08
2021,5,14,長崎県,Nagasaki,2677,101836.0,528.0,16.0,2105.0,48.0,1.07
2021,5,14,奈良県,Nara,7144,138260.0,809.0,23.0,6372.0,96.0,0.95
2021,5,14,新潟県,Niigata,2780,123456.0,390.0,4.0,2356.0,27.0,1.34
2021,5,14,大分県,Oita,2768,128104.0,632.0,5.0,1978.0,32.0,1.32
2021,5,14,岡山県,Okayama,5780,108427.0,1308.0,26.0,4071.0,68.0,1.41
2021,5,14,沖縄県,Okinawa,13628,201879.0,1357.0,12.0,12130.0,140.0,1.43
2021,5,14,大阪府,Osaka,93370,1610975.0,20373.0,375.0,70187.0,1901.0,0.92
2021,5,14,佐賀県,Saga,2170,44162.0,393.0,3.0,1710.0,15.0,1.3
2021,5,14,埼玉県,Saitama,41122,811836.0,2835.0,48.0,37501.0,758.0,1.14
2021,5,14,滋賀県,Shiga,4421,114534.0,580.0,8.0,3759.0,69.0,1.09
2021,5,14,島根県,Shimane,421,21314.0,43.0,1.0,371.0,0.0,1.75
2021,5,14,静岡県,Shizuoka,7277,319923.0,736.0,7.0,6365.0,130.0,1.67
2021,5,14,栃木県,Tochigi,5785,227305.0,338.0,4.0,5370.0,74.0,1.36
2021,5,14,徳島県,Tokushima,1549,49860.0,187.0,6.0,1308.0,54.0,0.8
2021,5,14,東京都,Tokyo,150911,2159159.0,7492.0,84.0,141479.0,1940.0,1.14
2021,5,14,鳥取県,Tottori,425,67483.0,44.0,1.0,365.0,2.0,2.32
2021,5,14,富山県,Toyama,1471,55720.0,131.0,5.0,1302.0,32.0,1.08
2021,5,14,和歌山県,Wakayama,2457,36777.0,211.0,45.0,2170.0,35.0,0.85
2021,5,14,山形県,Yamagata,1686,51802.0,162.0,5.0,1482.0,37.0,1.27
2021,5,14,山口県,Yamaguchi,2339,92132.0,477.0,7.0,1809.0,51.0,1.87
2021,5,14,山梨県,Yamanashi,1394,36365.0,136.0,1.0,1223.0,19.0,1.32
2021,5,15,愛知県,Aichi,40257,609769.0,5425.0,66.0,33515.0,666.0,1.51
2021,5,15,秋田県,Akita,684,12270.0,165.0,0.0,510.0,9.0,1.01
2021,5,15,青森県,Aomori,1942,37919.0,306.0,4.0,1609.0,27.0,1.02
2021,5,15,千葉県,Chiba,35328,579116.0,1496.0,19.0,33200.0,655.0,1.11
2021,5,15,愛媛県,Ehime,2614,73971.0,207.0,6.0,2341.0,64.0,0.92
2021,5,15,福井県,Fukui,987,54647.0,82.0,0.0,871.0,34.0,0.77
2021,5,15,福岡県,Fukuoka,29758,675139.0,5469.0,67.0,23363.0,390.0,1.44
2021,5,15,福島県,Fukushima,4214,209746.0,642.0,24.0,3442.0,130.0,1.09
2021,5,15,岐阜県,Gifu,7322,212236.0,1120.0,14.0,6206.0,143.0,1.41
2021,5,15,群馬県,Gunma,7153,150903.0,749.0,14.0,6289.0,114.0,0.92
2021,5,15,広島県,Hiroshima,8183,321772.0,848.0,15.0,6226.0,112.0,1.73
2021,5,15,北海道,Hokkaido,29911,591839.0,4765.0,31.0,23890.0,929.0,1.67
2021,5,15,兵庫県,Hyogo,37268,423134.0,793.0,98.0,32025.0,855.0,0.87
2021,5,15,茨城県,Ibaraki,8953,31283.0,548.0,16.0,8261.0,137.0,1.22
2021,5,15,石川県,Ishikawa,3174,78080.0,629.0,16.0,2447.0,96.0,1.21
2021,5,15,岩手県,Iwate,1206,65259.0,203.0,2.0,964.0,39.0,1.01
2021,5,15,香川県,Kagawa,1790,69704.0,413.0,3.0,1358.0,24.0,1.15
2021,5,15,鹿児島県,Kagoshima,2842,92020.0,469.0,2.0,2339.0,28.0,1.0
2021,5,15,神奈川県,Kanagawa,57575,878220.0,2451.0,48.0,54272.0,854.0,1.25
2021,5,15,高知県,Kochi,1151,8676.0,45.0,3.0,1083.0,20.0,0.59
2021,5,15,熊本県,Kumamoto,5364,71804.0,853.0,22.0,4179.0,84.0,2.01
2021,5,15,京都府,Kyoto,14545,232724.0,1468.0,29.0,12636.0,196.0,1.03
2021,5,15,三重県,Mie,4424,109813.0,605.0,11.0,3833.0,96.0,1.14
2021,5,15,宮城県,Miyagi,8529,129574.0,392.0,13.0,8036.0,75.0,0.91
2021,5,15,宮崎県,Miyazaki,2786,36174.0,461.0,5.0,2269.0,25.0,1.26
2021,5,15,長野県,Nagano,4312,159648.0,346.0,8.0,3948.0,73.0,1.11
2021,5,15,長崎県,Nagasaki,2711,102842.0,527.0,17.0,2137.0,50.0,0.91
2021,5,15,奈良県,Nara,7227,138260.0,838.0,23.0,6425.0,97.0,0.96
2021,5,15,新潟県,Niigata,2822,124049.0,418.0,6.0,2370.0,27.0,1.19
2021,5,15,大分県,Oita,2830,130041.0,783.0,5.0,2014.0,33.0,1.17
2021,5,15,岡山県,Okayama,5965,108427.0,1308.0,26.0,4071.0,70.0,1.26
2021,5,15,沖縄県,Okinawa,13788,202299.0,1447.0,12.0,12199.0,141.0,1.56
2021,5,15,大阪府,Osaka,94155,1628077.0,19678.0,380.0,71619.0,1943.0,0.91
2021,5,15,佐賀県,Saga,2199,44465.0,379.0,4.0,1754.0,15.0,0.96
2021,5,15,埼玉県,Saitama,41368,815942.0,2761.0,48.0,37819.0,760.0,1.1
2021,5,15,滋賀県,Shiga,4486,114770.0,578.0,8.0,3825.0,69.0,1.04
2021,5,15,島根県,Shimane,431,21314.0,55.0,1.0,369.0,0.0,1.95
2021,5,15,静岡県,Shizuoka,7397,319923.0,832.0,7.0,6375.0,130.0,1.69
2021,5,15,栃木県,Tochigi,5828,228339.0,358.0,4.0,5393.0,74.0,1.23
2021,5,15,徳島県,Tokushima,1558,50212.0,180.0,6.0,1323.0,55.0,0.74
2021,5,15,東京都,Tokyo,151682,2167460.0,7421.0,85.0,142310.0,1951.0,1.09
2021,5,15,鳥取県,Tottori,434,67810.0,50.0,1.0,367.0,2.0,1.61
2021,5,15,富山県,Toyama,1496,55720.0,147.0,4.0,1311.0,32.0,1.28
2021,5,15,和歌山県,Wakayama,2474,36939.0,203.0,39.0,2195.0,35.0,0.86
2021,5,15,山形県,Yamagata,1707,51920.0,163.0,5.0,1502.0,37.0,1.42
2021,5,15,山口県,Yamaguchi,2388,92132.0,497.0,6.0,1838.0,51.0,1.79
2021,5,15,山梨県,Yamanashi,1403,38972.0,136.0,1.0,1223.0,19.0,1.32
2021,5,16,愛知県,Aichi,40779,609769.0,5568.0,71.0,33963.0,669.0,1.43
2021,5,16,秋田県,Akita,688,12270.0,158.0,0.0,521.0,9.0,0.92
2021,5,16,青森県,Aomori,1952,37948.0,303.0,4.0,1622.0,27.0,1.04
2021,5,16,千葉県,Chiba,35463,579584.0,1498.0,20.0,33333.0,655.0,1.13
2021,5,16,愛媛県,Ehime,2622,74358.0,201.0,5.0,2353.0,66.0,0.99
2021,5,16,福井県,Fukui,989,55030.0,77.0,0.0,878.0,34.0,0.71
2021,5,16,福岡県,Fukuoka,30263,680050.0,5790.0,72.0,23557.0,391.0,1.08
2021,5,16,福島県,Fukushima,4245,210893.0,606.0,24.0,3508.0,131.0,0.98
2021,5,16,岐阜県,Gifu,7439,212667.0,1157.0,17.0,6288.0,143.0,1.35
2021,5,16,群馬県,Gunma,7204,150903.0,725.0,16.0,6363.0,115.0,0.79
